SN,Image Name,Dog ( % prediction),Cat ( % prediction),Binary Classification
2205,2205,1.465971302,98.53402972,0
2206,2206,25.06315112,74.93684888,0
2207,2207,47.76032269,52.23968029,0
2208,2208,0.020442426,99.97956157,0
2209,2209,99.68127608,0.318722171,1
2210,2210,99.3236959,0.676304335,1
2211,2211,99.99898672,0.001009237,1
2212,2212,99.90585446,0.094143522,1
2213,2213,3.039165959,96.96083069,0
2214,2214,99.77140427,0.228596153,1
2215,2215,99.99957085,0.000432289,1
2216,2216,98.46220613,1.53778689,1
2217,2217,99.97400641,0.025995413,1
2218,2218,0.006392148,99.99361038,0
2219,2219,80.83263636,19.16736811,1
2220,2220,90.93745947,9.062533081,1
2221,2221,99.9999404,6.24E-05,1
2222,2222,99.89151955,0.108487485,1
2223,2223,96.7602849,3.239713237,1
2224,2224,87.35366464,12.64633685,1
2225,2225,24.61080551,75.38919449,0
2226,2226,99.99581575,0.004180113,1
2227,2227,42.4403429,57.55966306,0
2228,2228,99.84787107,0.152126141,1
2229,2229,94.68811154,5.311895907,1
2230,2230,87.85541654,12.14458868,1
2231,2231,0.273552351,99.72645044,0
2232,2232,99.36181307,0.638192566,1
2233,2233,0.023720769,99.97628331,0
2234,2234,20.49190551,79.50809598,0
2235,2235,11.86502501,88.1349802,0
2236,2236,98.42221141,1.577791199,1
2237,2237,72.37198353,27.62801647,1
2238,2238,98.97117615,1.028824784,1
2239,2239,2.092902362,97.90710211,0
2240,2240,99.90181923,0.098174554,1
2241,2241,99.91391897,0.086082274,1
2242,2242,2.103866078,97.89613485,0
2243,2243,72.23702073,27.76298225,1
2244,2244,68.09063554,31.90937042,1
2245,2245,3.635534644,96.36446834,0
2246,2246,95.48155069,4.518452659,1
2247,2247,4.281178117,95.7188189,0
2248,2248,97.92625904,2.073747292,1
2249,2249,86.79645061,13.20354342,1
2250,2250,99.99506474,0.004940469,1
2251,2251,71.7192173,28.28077972,1
2252,2252,58.53296518,41.46703482,1
2253,2253,91.50642157,8.493571728,1
2254,2254,43.60463321,56.39536977,0
2255,2255,95.00638843,4.993616045,1
2256,2256,63.48179579,36.51819825,1
2257,2257,46.19084001,53.80915999,0
2258,2258,95.99418044,4.005820304,1
2259,2259,98.73845577,1.261539385,1
2260,2260,99.45812821,0.541871367,1
2261,2261,99.9748528,0.025148442,1
2262,2262,93.36867929,6.631326675,1
2263,2263,86.09442711,13.90557438,1
2264,2264,15.70600569,84.29399729,0
2265,2265,0.340418308,99.65957999,0
2266,2266,0.035916865,99.96408224,0
2267,2267,99.97282624,0.027169572,1
2268,2268,0.580759021,99.41924214,0
2269,2269,21.47139758,78.52860093,0
2270,2270,48.27426076,51.72573924,0
2271,2271,99.98068213,0.019325354,1
2272,2272,97.36614227,2.633856237,1
2273,2273,0.058423541,99.94157553,0
2274,2274,1.581867598,98.41814041,0
2275,2275,99.78454113,0.215456286,1
2276,2276,98.98723364,1.012763474,1
2277,2277,20.52582502,79.47417498,0
2278,2278,0.888886023,99.11110997,0
2279,2279,13.53146583,86.4685297,0
2280,2280,96.91593051,3.084061667,1
2281,2281,99.987185,0.012812248,1
2282,2282,15.09371698,84.90628004,0
2283,2283,49.94134307,50.05865693,0
2284,2284,99.96520281,0.034795198,1
2285,2285,99.82337952,0.176615943,1
2286,2286,83.57890248,16.42109454,1
2287,2287,5.221175775,94.77881789,0
2288,2288,0.018645158,99.98136163,0
2289,2289,11.541868,88.45812678,0
2290,2290,7.883683592,92.11631417,0
2291,2291,89.73565102,10.26434451,1
2292,2292,1.09084323,98.90915155,0
2293,2293,1.925583184,98.07441831,0
2294,2294,45.86294293,54.13706303,0
2295,2295,99.91216063,0.087843026,1
2296,2296,24.01989251,75.98010898,0
2297,2297,98.38326573,1.616734639,1
2298,2298,77.99925804,22.00074643,1
2299,2299,44.3040669,55.6959331,0
2300,2300,99.96007085,0.03992953,1
2301,2301,99.98810291,0.011890016,1
2302,2302,2.594420314,97.40557671,0
2303,2303,0.517710624,99.48228598,0
2304,2304,99.96070266,0.039298809,1
2305,2305,97.70482779,2.295177989,1
2306,2306,99.86602068,0.133980229,1
2307,2307,51.25713944,48.74286056,1
2308,2308,76.46906376,23.53093475,1
2309,2309,12.43903413,87.56096363,0
2310,2310,67.40707159,32.59293139,1
2311,2311,99.04204607,0.957948342,1
2312,2312,1.106062718,98.89393449,0
2313,2313,99.99802113,0.001977991,1
2314,2314,49.55594838,50.4440546,0
2315,2315,71.437639,28.56236696,1
2316,2316,99.75355864,0.246438384,1
2317,2317,0.129366189,99.87063408,0
2318,2318,52.62072682,47.3792702,1
2319,2319,99.65844154,0.341557432,1
2320,2320,61.09437346,38.90562356,1
2321,2321,16.06525183,83.93474817,0
2322,2322,99.68020916,0.319790631,1
2323,2323,32.61461556,67.38538146,0
2324,2324,65.93026519,34.06974077,1
2325,2325,97.34219909,2.657796629,1
2326,2326,93.01839471,6.981606036,1
2327,2327,97.08641768,2.913584746,1
2328,2328,0.003249591,99.99674559,0
2329,2329,0.131731527,99.86826777,0
2330,2330,29.79312837,70.20686865,0
2331,2331,22.16691077,77.83309221,0
2332,2332,0.677108811,99.32289124,0
2333,2333,99.87314343,0.126856554,1
2334,2334,99.99995232,4.32E-05,1
2335,2335,0.746886805,99.25311208,0
2336,2336,99.89808202,0.10191974,1
2337,2337,8.857515454,91.14248157,0
2338,2338,1.598010212,98.40198755,0
2339,2339,78.9226532,21.07735276,1
2340,2340,99.46040511,0.53958944,1
2341,2341,19.49269623,80.50730228,0
2342,2342,99.99940395,0.000598968,1
2343,2343,0.051918265,99.94809031,0
2344,2344,13.53470236,86.46529913,0
2345,2345,77.06103921,22.93896228,1
2346,2346,6.049862131,93.95014048,0
2347,2347,93.31582189,6.684182584,1
2348,2348,9.30621922,90.69378376,0
2349,2349,0.210269238,99.78972673,0
2350,2350,99.99203682,0.007961438,1
2351,2351,99.6801734,0.319830468,1
2352,2352,1.313626487,98.68637323,0
2353,2353,4.713699967,95.28630376,0
2354,2354,0.074539508,99.92546439,0
2355,2355,99.34013486,0.65986556,1
2356,2356,36.96170449,63.03829551,0
2357,2357,99.91517067,0.084828481,1
2358,2358,99.99928474,0.000720951,1
2359,2359,97.98669815,2.013294958,1
2360,2360,0.300917285,99.69907999,0
2361,2361,96.0989058,3.901095316,1
2362,2362,99.91825223,0.081749028,1
2363,2363,0.264284899,99.73570704,0
2364,2364,1.153608598,98.84639382,0
2365,2365,92.15143919,7.84855932,1
2366,2366,99.99890327,0.001099905,1
2367,2367,5.484173447,94.51583028,0
2368,2368,99.79271889,0.207276503,1
2369,2369,0.004519127,99.99548197,0
2370,2370,4.563876241,95.43612003,0
2371,2371,7.837932557,92.1620667,0
2372,2372,73.72091413,26.27908289,1
2373,2373,99.78596568,0.214028778,1
2374,2374,97.84241915,2.157582343,1
2375,2375,10.67652628,89.32347894,0
2376,2376,99.99996424,4.13E-05,1
2377,2377,0.040672952,99.95933175,0
2378,2378,99.88288283,0.117112102,1
2379,2379,0.350881787,99.64911342,0
2380,2380,4.403912649,95.59608698,0
2381,2381,99.97031093,0.029682714,1
2382,2382,4.503718391,95.496279,0
2383,2383,98.18506837,1.814939827,1
2384,2384,97.11331129,2.886686847,1
2385,2385,97.65999913,2.340000495,1
2386,2386,99.38415289,0.615845015,1
2387,2387,34.25929546,65.74070454,0
2388,2388,73.41786027,26.58213675,1
2389,2389,99.88749623,0.11250414,1
2390,2390,5.295149237,94.70484853,0
2391,2391,99.99499321,0.005010477,1
2392,2392,63.63168955,36.36830747,1
2393,2393,99.31092262,0.689080637,1
2394,2394,36.61869168,63.38131428,0
2395,2395,31.05784357,68.94215941,0
2396,2396,0.338346162,99.66165423,0
2397,2397,41.99587703,58.00411701,0
2398,2398,70.86972594,29.13027108,1
2399,2399,9.270074964,90.72992802,0
2400,2400,98.42438698,1.575616933,1
2401,2401,21.19629681,78.80370617,0
2402,2402,66.92575216,33.07424486,1
2403,2403,99.5750308,0.424970919,1
2404,2404,99.32195544,0.678048469,1
2405,2405,68.59577298,31.40423,1
2406,2406,99.62559938,0.374403666,1
2407,2407,0.023443335,99.97655749,0
2408,2408,20.896703,79.103297,0
2409,2409,99.99911785,0.000879368,1
2410,2410,10.25316939,89.74683285,0
2411,2411,3.115717135,96.88428044,0
2412,2412,99.51328635,0.486707967,1
2413,2413,1.669116877,98.33088517,0
2414,2414,45.0986743,54.90133166,0
2415,2415,8.933985978,91.06601477,0
2416,2416,99.89728928,0.102715893,1
2417,2417,80.50805926,19.49194223,1
2418,2418,9.154590964,90.84541202,0
2419,2419,0.000804635,99.9992013,0
2420,2420,97.17413783,2.825859189,1
2421,2421,0.078526104,99.92147684,0
2422,2422,99.47297573,0.527027342,1
2423,2423,21.72523141,78.27476263,0
2424,2424,4.135048017,95.86495161,0
2425,2425,10.03175229,89.96824622,0
2426,2426,4.413571209,95.58643103,0
2427,2427,5.127510428,94.87248659,0
2428,2428,98.66973758,1.330257114,1
2429,2429,4.866007715,95.13399005,0
2430,2430,98.1217742,1.878228225,1
2431,2431,99.97931123,0.020688747,1
2432,2432,90.88775516,9.112245589,1
2433,2433,69.76975799,30.23023903,1
2434,2434,67.82739758,32.17259645,1
2435,2435,3.892305121,96.10769153,0
2436,2436,85.93286276,14.06713575,1
2437,2437,99.96751547,0.032482765,1
2438,2438,99.96001124,0.039985753,1
2439,2439,6.74296543,93.25703382,0
2440,2440,0.067208469,99.9327898,0
2441,2441,98.39174747,1.6082488,1
2442,2442,99.98941422,0.010584853,1
2443,2443,2.379546501,97.62045741,0
2444,2444,99.86149073,0.138510321,1
2445,2445,99.42860007,0.571400719,1
2446,2446,84.19405222,15.80594927,1
2447,2447,99.95567203,0.044321251,1
2448,2448,55.71748018,44.28251982,1
2449,2449,63.54354024,36.4564538,1
2450,2450,99.40297604,0.597030995,1
2451,2451,93.29462647,6.705369055,1
2452,2452,98.32985997,1.670140028,1
2453,2453,1.20212296,98.7978816,0
2454,2454,0.719396491,99.28060174,0
2455,2455,7.426902652,92.57309437,0
2456,2456,99.63479638,0.365206879,1
2457,2457,99.99365807,0.006338906,1
2458,2458,86.82347536,13.17652315,1
2459,2459,99.75228906,0.247709639,1
2460,2460,4.016397893,95.98360658,0
2461,2461,2.592321672,97.40768075,0
2462,2462,97.28078842,2.719214186,1
2463,2463,32.54175484,67.45824218,0
2464,2464,99.96034503,0.039660244,1
2465,2465,99.45946336,0.540536921,1
2466,2466,98.50836396,1.4916352,1
2467,2467,99.20492768,0.795076042,1
2468,2468,98.21298718,1.787010022,1
2469,2469,99.79339838,0.206608186,1
2470,2470,99.51409101,0.485914201,1
2471,2471,68.52366328,31.47633374,1
2472,2472,67.68823266,32.31176734,1
2473,2473,3.698274866,96.30172253,0
2474,2474,99.98931885,0.010680809,1
2475,2475,23.67097735,76.32901669,0
2476,2476,99.78201389,0.217989343,1
2477,2477,1.425454393,98.574543,0
2478,2478,99.91078973,0.08920242,1
2479,2479,6.272192299,93.72780919,0
2480,2480,0.001234791,99.99876022,0
2481,2481,99.80599284,0.194001745,1
2482,2482,99.95846152,0.041537633,1
2483,2483,73.86471629,26.13528669,1
2484,2484,99.99849796,0.001507694,1
2485,2485,1.280594151,98.71940017,0
2486,2486,0.291170483,99.70883727,0
2487,2487,99.99847412,0.00152493,1
2488,2488,2.934950776,97.06504941,0
2489,2489,99.71755743,0.282441592,1
2490,2490,99.16907549,0.830928516,1
2491,2491,99.99752045,0.002478762,1
2492,2492,0.077594386,99.92240667,0
2493,2493,0.110947934,99.88905787,0
2494,2494,99.99604225,0.003960488,1
2495,2495,11.00121737,88.99878263,0
2496,2496,47.85317481,52.14682221,0
2497,2497,2.840410173,97.15958238,0
2498,2498,98.96682501,1.033181883,1
2499,2499,0.801799912,99.19820428,0
2500,2500,1.058437116,98.94156456,0
2501,2501,0.091803749,99.90819693,0
2502,2502,3.745400161,96.25460505,0
2503,2503,25.41401386,74.58598614,0
2504,2504,99.89597797,0.104023423,1
2505,2505,99.99063015,0.009371587,1
2506,2506,99.89167452,0.108326518,1
2507,2507,99.99730587,0.002693072,1
2508,2508,67.16862321,32.83137977,1
2509,2509,99.99556541,0.004435063,1
2510,2510,99.10338521,0.896615069,1
2511,2511,98.89662862,1.103374641,1
2512,2512,4.495235533,95.50476074,0
2513,2513,0.474058557,99.52594638,0
2514,2514,99.59646463,0.403530523,1
2515,2515,80.35911918,19.64087635,1
2516,2516,26.76718533,73.23281169,0
2517,2517,97.07051516,2.929480001,1
2518,2518,99.43842888,0.561569445,1
2519,2519,46.71339691,53.28660607,0
2520,2520,99.989748,0.010252681,1
2521,2521,99.96073842,0.039266585,1
2522,2522,28.96258831,71.03741169,0
2523,2523,40.11486769,59.88513231,0
2524,2524,36.08935475,63.91064525,0
2525,2525,49.91561472,50.0843823,0
2526,2526,2.363832109,97.63617516,0
2527,2527,99.99705553,0.002939165,1
2528,2528,0.493868627,99.50613379,0
2529,2529,86.54981256,13.45018446,1
2530,2530,19.37442273,80.62558174,0
2531,2531,12.96819299,87.03181148,0
2532,2532,93.22965741,6.770335883,1
2533,2533,99.9997735,0.000222839,1
2534,2534,0.007211186,99.99278784,0
2535,2535,2.114643343,97.88535833,0
2536,2536,68.1543529,31.84565306,1
2537,2537,99.95297194,0.04702617,1
2538,2538,75.11209249,24.88790601,1
2539,2539,94.55449581,5.445512384,1
2540,2540,21.47265971,78.52734327,0
2541,2541,99.95853305,0.041467746,1
2542,2542,1.773142442,98.22685719,0
2543,2543,99.31890965,0.681093009,1
2544,2544,96.56580687,3.434195742,1
2545,2545,1.398136374,98.60186577,0
2546,2546,99.99731779,0.002682594,1
2547,2547,93.38469505,6.615307182,1
2548,2548,1.795887388,98.20411205,0
2549,2549,0.82625635,99.17374253,0
2550,2550,13.13068867,86.86931133,0
2551,2551,1.307558361,98.69244099,0
2552,2552,99.86613989,0.133858027,1
2553,2553,8.152998239,91.84700251,0
2554,2554,0.025486376,99.97451901,0
2555,2555,99.99972582,0.000273036,1
2556,2556,99.71275926,0.287240767,1
2557,2557,71.72179818,28.27819884,1
2558,2558,1.093398593,98.90660048,0
2559,2559,99.99969006,0.000313981,1
2560,2560,99.99985695,0.000138447,1
2561,2561,99.99951124,0.000485778,1
2562,2562,99.9979496,0.002048953,1
2563,2563,9.319011122,90.68098664,0
2564,2564,3.237526864,96.76247835,0
2565,2565,12.0847702,87.91522384,0
2566,2566,96.03049159,3.969513625,1
2567,2567,0.046934324,99.9530673,0
2568,2568,99.43059087,0.569409458,1
2569,2569,99.50122237,0.498780189,1
2570,2570,63.36710453,36.63289249,1
2571,2571,82.9990685,17.0009315,1
2572,2572,39.4803077,60.51969528,0
2573,2573,99.08848405,0.91151353,1
2574,2574,0.615691254,99.38430786,0
2575,2575,22.64339328,77.35661268,0
2576,2576,5.489366129,94.51063275,0
2577,2577,98.19924831,1.800753921,1
2578,2578,0.062156608,99.93784428,0
2579,2579,99.8418808,0.158117176,1
2580,2580,0.166736636,99.83326793,0
2581,2581,99.96111989,0.038881559,1
2582,2582,99.6683538,0.331640127,1
2583,2583,93.22748184,6.772517413,1
2584,2584,7.175147533,92.82485247,0
2585,2585,22.22142518,77.77857184,0
2586,2586,0.347717968,99.65229034,0
2587,2587,0.040957058,99.95904565,0
2588,2588,20.39484382,79.60515618,0
2589,2589,99.8080492,0.191954814,1
2590,2590,99.97692704,0.023079087,1
2591,2591,1.704654656,98.29534292,0
2592,2592,3.664527088,96.33547664,0
2593,2593,64.7981286,35.20187438,1
2594,2594,96.61676884,3.383225203,1
2595,2595,54.66570854,45.33428848,1
2596,2596,52.15206146,47.84793854,1
2597,2597,4.799316078,95.20068169,0
2598,2598,99.89122152,0.108775881,1
2599,2599,99.961555,0.038438936,1
2600,2600,98.87844324,1.121558808,1
2601,2601,98.0265677,1.97343193,1
2602,2602,99.98915195,0.010841015,1
2603,2603,76.1844635,23.81553948,1
2604,2604,40.55866301,59.44133997,0
2605,2605,56.08710051,43.91290247,1
2606,2606,97.87509441,2.124912292,1
2607,2607,19.38895732,80.61103821,0
2608,2608,86.02895737,13.9710471,1
2609,2609,99.92214441,0.077853992,1
2610,2610,0.071787823,99.92821813,0
2611,2611,25.9824127,74.01758432,0
2612,2612,74.28504229,25.71495473,1
2613,2613,79.1597724,20.8402276,1
2614,2614,99.68822002,0.311788125,1
2615,2615,62.8366828,37.16331422,1
2616,2616,86.46229506,13.53770941,1
2617,2617,99.99991655,8.44E-05,1
2618,2618,0.254235626,99.74576831,0
2619,2619,0.556932529,99.44306016,0
2620,2620,0.065932644,99.9340713,0
2621,2621,2.719320729,97.28067517,0
2622,2622,0.137891003,99.86211061,0
2623,2623,0.739803305,99.26019311,0
2624,2624,99.56121445,0.43878681,1
2625,2625,0.788527448,99.21147227,0
2626,2626,99.68550205,0.31450016,1
2627,2627,99.99371767,0.006280679,1
2628,2628,99.99929667,0.000707617,1
2629,2629,99.48810339,0.511899637,1
2630,2630,47.68681824,52.31317878,0
2631,2631,63.23770285,36.76229119,1
2632,2632,6.7531012,93.24689507,0
2633,2633,44.88424957,55.11575341,0
2634,2634,99.91820455,0.081790163,1
2635,2635,89.65623975,10.34375802,1
2636,2636,43.21207106,56.78792596,0
2637,2637,1.021794323,98.9782095,0
2638,2638,80.22524714,19.77474689,1
2639,2639,0.001322287,99.99867678,0
2640,2640,0.193408423,99.80658889,0
2641,2641,89.67868686,10.32131389,1
2642,2642,87.78676987,12.21323162,1
2643,2643,99.93487,0.065129768,1
2644,2644,99.66862798,0.331370416,1
2645,2645,71.07104063,28.92896235,1
2646,2646,8.710739762,91.289258,0
2647,2647,40.96778631,59.03220773,0
2648,2648,99.6188581,0.381140574,1
2649,2649,0.603030343,99.39696789,0
2650,2650,0.129520218,99.87047911,0
2651,2651,99.94062185,0.059373921,1
2652,2652,72.39717841,27.60282457,1
2653,2653,0.171634345,99.82837439,0
2654,2654,53.73097658,46.26902044,1
2655,2655,20.17388195,79.82612252,0
2656,2656,99.41182137,0.58817598,1
2657,2657,77.51461267,22.48538882,1
2658,2658,20.93728632,79.06271815,0
2659,2659,85.66027284,14.33972269,1
2660,2660,3.152409196,96.84758782,0
2661,2661,97.9326725,2.067328244,1
2662,2662,22.00334817,77.99664736,0
2663,2663,99.59039092,0.409607356,1
2664,2664,99.02419448,0.975803472,1
2665,2665,4.466599226,95.53339481,0
2666,2666,87.2949481,12.70505488,1
2667,2667,23.7746954,76.2253046,0
2668,2668,74.92049336,25.07950664,1
2669,2669,50.79602003,49.20397699,1
2670,2670,0.873692613,99.1263032,0
2671,2671,94.19320822,5.806794018,1
2672,2672,0.352984318,99.64702129,0
2673,2673,16.67220592,83.32779408,0
2674,2674,15.90070724,84.09929872,0
2675,2675,19.11539733,80.88459969,0
2676,2676,52.48252749,47.51747549,1
2677,2677,98.45536947,1.544632204,1
2678,2678,98.24796915,1.752032153,1
2679,2679,99.69377518,0.306225219,1
2680,2680,93.71617436,6.283827871,1
2681,2681,0.685415324,99.31458235,0
2682,2682,99.90999699,0.090006454,1
2683,2683,99.67885017,0.321147195,1
2684,2684,99.36645031,0.633551041,1
2685,2685,82.05150962,17.94849783,1
2686,2686,46.01162076,53.9883852,0
2687,2687,9.394179285,90.60582519,0
2688,2688,3.001042828,96.99895978,0
2689,2689,96.42474651,3.575251624,1
2690,2690,0.698269252,99.30173159,0
2691,2691,99.98461008,0.015390762,1
2692,2692,87.03134656,12.96864599,1
2693,2693,2.420318127,97.57968187,0
2694,2694,72.59428501,27.40570903,1
2695,2695,84.79088545,15.20911753,1
2696,2696,15.67094922,84.32905078,0
2697,2697,99.98087287,0.019124355,1
2698,2698,16.8268919,83.17310214,0
2699,2699,0.945457164,99.0545392,0
2700,2700,99.65258241,0.347412075,1
2701,2701,96.80841565,3.191582486,1
2702,2702,93.99194121,6.008053944,1
2703,2703,18.85752082,81.14248514,0
2704,2704,99.97817874,0.021819337,1
2705,2705,4.096512496,95.90348601,0
2706,2706,37.02152073,62.97847629,0
2707,2707,94.21045184,5.789542571,1
2708,2708,57.85042644,42.14957654,1
2709,2709,99.99696016,0.003042751,1
2710,2710,99.04688001,0.953117851,1
2711,2711,7.800367475,92.19962955,0
2712,2712,87.12994456,12.87005246,1
2713,2713,49.65232611,50.34767389,0
2714,2714,87.13918328,12.86081374,1
2715,2715,0.387571496,99.61243272,0
2716,2716,84.86899734,15.13099819,1
2717,2717,97.76933789,2.230666205,1
2718,2718,99.81260896,0.187396805,1
2719,2719,99.8727262,0.127266929,1
2720,2720,99.89192486,0.108073978,1
2721,2721,99.84135628,0.158642884,1
2722,2722,99.99789,0.002107225,1
2723,2723,7.797590643,92.20240712,0
2724,2724,99.97442365,0.025576906,1
2725,2725,0.764908735,99.23508763,0
2726,2726,4.019973055,95.98002434,0
2727,2727,98.97677302,1.023225673,1
2728,2728,27.80615687,72.19383717,0
2729,2729,26.95417702,73.04582,0
2730,2730,99.84173775,0.158259436,1
2731,2731,3.32394354,96.67606354,0
